longitude,latitude,elevation_m
-94.65,30.4,118.1
-94.57,30.4,115.1
-94.49,30.4,113.0
-94.41,30.4,110.7
-94.33,30.4,109.0
-94.25,30.4,108.0
-94.17,30.4,107.1
-94.09,30.4,101.6
-94.01,30.4,95.8
-93.93,30.4,91.9
-93.85,30.4,87.2
-93.77,30.4,82.7
-93.69,30.4,80.2
-93.61,30.4,76.3
-105.37,30.48,549.8
-105.29,30.48,603.3
-105.21,30.48,656.6
-105.13,30.48,704.4
-105.05,30.48,739.3
-104.97,30.48,766.6
-104.89,30.48,790.1
-104.81,30.48,807.5
-104.73,30.48,820.5
-104.65,30.48,824.7
-104.57,30.48,824.6
-104.49,30.48,830.5
-104.41,30.48,845.3
-104.33,30.48,866.2
-104.25,30.48,895.8
-104.17,30.48,942.0
-104.09,30.48,1005.2
-104.01,30.48,1090.1
-103.93,30.48,1202.5
-103.85,30.48,1343.6
-103.77,30.48,1506.8
-103.69,30.48,1689.6
-103.61,30.48,1894.0
-103.53,30.48,2111.8
-103.45,30.48,2332.0
-103.37,30.48,2555.0
-103.29,30.48,2700.0
-103.21,30.48,2700.0
-103.13,30.48,2700.0
-103.05,30.48,2700.0
-102.97,30.48,2700.0
-102.89,30.48,2700.0
-102.81,30.48,2700.0
-102.73,30.48,2700.0
-102.65,30.48,2700.0
-102.57,30.48,2700.0
-102.49,30.48,2658.7
-102.41,30.48,2443.7
-102.33,30.48,2229.6
-102.25,30.48,2021.4
-102.17,30.48,1820.1
-102.09,30.48,1634.4
-102.01,30.48,1472.9
-101.93,30.48,1336.2
-101.85,30.48,1219.9
-101.77,30.48,1120.3
-101.69,30.48,1039.1
-101.61,30.48,981.1
-101.53,30.48,939.7
-101.45,30.48,905.6
-101.37,30.48,879.4
-101.29,30.48,863.5
-101.21,30.48,849.3
-101.13,30.48,836.3
-101.05,30.48,827.2
-100.97,30.48,822.0
-100.89,30.48,818.3
-100.81,30.48,813.8
-100.73,30.48,808.7
-100.65,30.48,801.5
-100.57,30.48,800.8
-100.49,30.48,806.1
-100.41,30.48,812.4
-100.33,30.48,824.7
-100.25,30.48,838.9
-100.17,30.48,848.4
-100.09,30.48,857.6
-100.01,30.48,869.1
-99.93,30.48,880.5
-99.85,30.48,886.0
-99.77,30.48,890.2
-99.69,30.48,895.5
-99.61,30.48,893.6
-99.53,30.48,886.5
-99.45,30.48,879.0
-99.37,30.48,869.8
-99.29,30.48,858.9
-99.21,30.48,847.3
-99.13,30.48,837.4
-99.05,30.48,825.1
-98.97,30.48,809.8
-98.89,30.48,789.3
-98.81,30.48,763.6
-98.73,30.48,734.7
-98.65,30.48,694.8
-98.57,30.48,647.6
-98.49,30.48,591.7
-98.41,30.48,525.6
-98.33,30.48,451.2
-98.25,30.48,378.1
-98.17,30.48,308.1
-98.09,30.48,253.9
-98.01,30.48,220.3
-97.93,30.48,211.1
-97.85,30.48,220.1
-97.77,30.48,241.2
-97.69,30.48,270.9
-97.61,30.48,306.0
-97.53,30.48,338.6
-97.45,30.48,364.0
-97.37,30.48,379.2
-97.29,30.48,386.8
-97.21,30.48,385.6
-97.13,30.48,380.4
-97.05,30.48,370.0
-96.97,30.48,352.3
-96.89,30.48,339.4
-96.81,30.48,329.0
-96.73,30.48,316.4
-96.65,30.48,300.6
-96.57,30.48,285.9
-96.49,30.48,271.6
-96.41,30.48,261.2
-96.33,30.48,250.8
-96.25,30.48,240.8
-96.17,30.48,231.8
-96.09,30.48,221.4
-96.01,30.48,211.2
-95.93,30.48,207.4
-95.85,30.48,201.9
-95.77,30.48,194.5
-95.69,30.48,187.3
-95.61,30.48,184.4
-95.53,30.48,181.5
-95.45,30.48,172.4
-95.37,30.48,164.5
-95.29,30.48,161.3
-95.21,30.48,157.4
-95.13,30.48,154.5
-95.05,30.48,146.2
-94.97,30.48,139.5
-94.89,30.48,139.2
-94.81,30.48,135.7
-94.73,30.48,128.1
-94.65,30.48,123.5
-94.57,30.48,122.8
-94.49,30.48,121.3
-94.41,30.48,117.1
-94.33,30.48,115.5
-94.25,30.48,114.2
-94.17,30.48,113.2
-94.09,30.48,106.9
-94.01,30.48,102.0
-93.93,30.48,98.2
-93.85,30.48,94.3
-93.77,30.48,89.8
-93.69,30.48,84.9
-93.61,30.48,79.7
-105.37,30.56,684.0
-105.29,30.56,753.8
-105.21,30.56,821.2
-105.13,30.56,877.9
-105.05,30.56,922.0
-104.97,30.56,958.2
-104.89,30.56,981.4
-104.81,30.56,993.3
-104.73,30.56,1001.5
-104.65,30.56,1000.6
-104.57,30.56,991.4
-104.49,30.56,983.7
-104.41,30.56,979.0
-104.33,30.56,982.1
-104.25,30.56,992.8
-104.17,30.56,1019.9
-104.09,30.56,1068.6
-104.01,30.56,1137.1
-103.93,30.56,1228.3
-103.85,30.56,1348.1
-103.77,30.56,1493.1
-103.69,30.56,1657.9
-103.61,30.56,1841.6
-103.53,30.56,2045.4
-103.45,30.56,2253.8
-103.37,30.56,2462.8
-103.29,30.56,2664.6
-103.21,30.56,2700.0
-103.13,30.56,2700.0
-103.05,30.56,2700.0
-102.97,30.56,2700.0
-102.89,30.56,2700.0
-102.81,30.56,2700.0
-102.73,30.56,2700.0
-102.65,30.56,2700.0
-102.57,30.56,2700.0
-102.49,30.56,2574.9
-102.41,30.56,2370.8
-102.33,30.56,2166.9
-102.25,30.56,1965.2
-102.17,30.56,1773.4
-102.09,30.56,1598.9
-102.01,30.56,1444.2
-101.93,30.56,1312.4
-101.85,30.56,1204.5
-101.77,30.56,1114.2
-101.69,30.56,1039.0
-101.61,30.56,985.2
-101.53,30.56,945.1
-101.45,30.56,915.7
-101.37,30.56,891.0
-101.29,30.56,871.4
-101.21,30.56,857.0
-101.13,30.56,848.3
-101.05,30.56,842.6
-100.97,30.56,836.7
-100.89,30.56,831.8
-100.81,30.56,824.8
-100.73,30.56,818.2
-100.65,30.56,813.1
-100.57,30.56,815.2
-100.49,30.56,818.2
-100.41,30.56,820.8
-100.33,30.56,834.1
-100.25,30.56,850.9
-100.17,30.56,863.7
-100.09,30.56,872.6
-100.01,30.56,883.2
-99.93,30.56,894.0
-99.85,30.56,897.0
-99.77,30.56,900.0
-99.69,30.56,905.1
-99.61,30.56,905.0
-99.53,30.56,899.5
-99.45,30.56,892.7
-99.37,30.56,883.7
-99.29,30.56,871.8
-99.21,30.56,861.1
-99.13,30.56,849.0
-99.05,30.56,834.4
-98.97,30.56,819.6
-98.89,30.56,799.4
-98.81,30.56,773.7
-98.73,30.56,745.6
-98.65,30.56,708.7
-98.57,30.56,659.1
-98.49,30.56,601.1
-98.41,30.56,536.5
-98.33,30.56,464.3
-98.25,30.56,392.3
-98.17,30.56,319.8
-98.09,30.56,262.0
-98.01,30.56,226.6
-97.93,30.56,215.7
-97.85,30.56,222.8
-97.77,30.56,244.1
-97.69,30.56,275.5
-97.61,30.56,310.7
-97.53,30.56,344.5
-97.45,30.56,370.0
-97.37,30.56,387.2
-97.29,30.56,393.5
-97.21,30.56,390.1
-97.13,30.56,385.3
-97.05,30.56,374.8
-96.97,30.56,354.5
-96.89,30.56,339.5
-96.81,30.56,329.4
-96.73,30.56,316.1
-96.65,30.56,301.6
-96.57,30.56,290.0
-96.49,30.56,278.2
-96.41,30.56,266.5
-96.33,30.56,256.7
-96.25,30.56,245.4
-96.17,30.56,234.7
-96.09,30.56,222.5
-96.01,30.56,211.9
-95.93,30.56,210.4
-95.85,30.56,205.5
-95.77,30.56,196.7
-95.69,30.56,189.9
-95.61,30.56,189.3
-95.53,30.56,183.9
-95.45,30.56,172.4
-95.37,30.56,163.8
-95.29,30.56,160.7
-95.21,30.56,158.4
-95.13,30.56,156.9
-95.05,30.56,151.8
-94.97,30.56,147.9
-94.89,30.56,145.3
-94.81,30.56,140.1
-94.73,30.56,133.3
-94.65,30.56,130.6
-94.57,30.56,130.5
-94.49,30.56,127.2
-94.41,30.56,122.0
-94.33,30.56,119.5
-94.25,30.56,117.6
-94.17,30.56,116.4
-94.09,30.56,110.7
-94.01,30.56,107.9
-93.93,30.56,104.9
-93.85,30.56,100.4
-93.77,30.56,95.3
-93.69,30.56,89.9
-93.61,30.56,85.2
-105.45,30.64,750.0
-105.37,30.64,843.7
-105.29,30.64,931.9
-105.21,30.64,1013.3
-105.13,30.64,1079.2
-105.05,30.64,1133.1
-104.97,30.64,1179.0
-104.89,30.64,1206.9
-104.81,30.64,1218.0
-104.73,30.64,1217.9
-104.65,30.64,1206.3
-104.57,30.64,1186.4
-104.49,30.64,1164.8
-104.41,30.64,1142.7
-104.33,30.64,1124.5
-104.25,30.64,1113.5
-104.17,30.64,1117.6
-104.09,30.64,1144.2
-104.01,30.64,1191.3
-103.93,30.64,1258.4
-103.85,30.64,1353.0
-103.77,30.64,1472.1
-103.69,30.64,1614.5
-103.61,30.64,1778.8
-103.53,30.64,1961.8
-103.45,30.64,2149.2
-103.37,30.64,2334.6
-103.29,30.64,2515.6
-103.21,30.64,2680.1
-103.13,30.64,2700.0
-103.05,30.64,2700.0
-102.97,30.64,2700.0
-102.89,30.64,2700.0
-102.81,30.64,2700.0
-102.73,30.64,2700.0
-102.65,30.64,2700.0
-102.57,30.64,2617.3
-102.49,30.64,2443.4
-102.41,30.64,2257.6
-102.33,30.64,2070.6
-102.25,30.64,1878.9
-102.17,30.64,1702.5
-102.09,30.64,1545.6
-102.01,30.64,1402.0
-101.93,30.64,1279.8
-101.85,30.64,1181.5
-101.77,30.64,1101.5
-101.69,30.64,1036.0
-101.61,30.64,987.1
-101.53,30.64,950.3
-101.45,30.64,921.0
-101.37,30.64,898.9
-101.29,30.64,879.9
-101.21,30.64,865.4
-101.13,30.64,859.6
-101.05,30.64,856.4
-100.97,30.64,848.5
-100.89,30.64,841.5
-100.81,30.64,835.5
-100.73,30.64,829.8
-100.65,30.64,824.0
-100.57,30.64,825.0
-100.49,30.64,826.8
-100.41,30.64,830.5
-100.33,30.64,845.1
-100.25,30.64,860.9
-100.17,30.64,875.4
-100.09,30.64,886.6
-100.01,30.64,896.3
-99.93,30.64,906.0
-99.85,30.64,911.8
-99.77,30.64,916.1
-99.69,30.64,916.6
-99.61,30.64,914.9
-99.53,30.64,910.3
-99.45,30.64,902.1
-99.37,30.64,895.8
-99.29,30.64,885.0
-99.21,30.64,871.7
-99.13,30.64,858.5
-99.05,30.64,846.0
-98.97,30.64,831.8
-98.89,30.64,812.4
-98.81,30.64,788.6
-98.73,30.64,759.8
-98.65,30.64,721.9
-98.57,30.64,670.1
-98.49,30.64,608.9
-98.41,30.64,543.2
-98.33,30.64,470.7
-98.25,30.64,398.3
-98.17,30.64,331.9
-98.09,30.64,276.2
-98.01,30.64,235.7
-97.93,30.64,221.8
-97.85,30.64,229.9
-97.77,30.64,250.1
-97.69,30.64,279.4
-97.61,30.64,315.1
-97.53,30.64,347.7
-97.45,30.64,373.9
-97.37,30.64,391.9
-97.29,30.64,397.5
-97.21,30.64,394.8
-97.13,30.64,390.2
-97.05,30.64,380.7
-96.97,30.64,361.3
-96.89,30.64,347.5
-96.81,30.64,336.0
-96.73,30.64,320.3
-96.65,30.64,306.4
-96.57,30.64,294.1
-96.49,30.64,283.3
-96.41,30.64,271.9
-96.33,30.64,259.8
-96.25,30.64,249.9
-96.17,30.64,240.5
-96.09,30.64,227.9
-96.01,30.64,218.1
-95.93,30.64,215.1
-95.85,30.64,209.1
-95.77,30.64,199.5
-95.69,30.64,191.0
-95.61,30.64,188.7
-95.53,30.64,183.7
-95.45,30.64,173.9
-95.37,30.64,167.1
-95.29,30.64,166.1
-95.21,30.64,164.5
-95.13,30.64,160.4
-95.05,30.64,154.8
-94.97,30.64,150.6
-94.89,30.64,145.9
-94.81,30.64,143.2
-94.73,30.64,141.5
-94.65,30.64,140.6
-94.57,30.64,138.2
-94.49,30.64,129.4
-94.41,30.64,119.9
-94.33,30.64,117.5
-94.25,30.64,118.1
-94.17,30.64,116.9
-94.09,30.64,111.7
-94.01,30.64,108.8
-93.93,30.64,106.4
-93.85,30.64,102.9
-93.77,30.64,98.6
-93.69,30.64,94.2
-93.61,30.64,92.4
-105.53,30.72,801.1
-105.45,30.72,915.8
-105.37,30.72,1027.5
-105.29,30.72,1131.5
-105.21,30.72,1227.8
-105.13,30.72,1310.4
-105.05,30.72,1377.9
-104.97,30.72,1429.2
-104.89,30.72,1461.4
-104.81,30.72,1475.2
-104.73,30.72,1471.7
-104.65,30.72,1449.6
-104.57,30.72,1415.2
-104.49,30.72,1376.9
-104.41,30.72,1335.9
-104.33,30.72,1295.6
-104.25,30.72,1261.3
-104.17,30.72,1238.7
-104.09,30.72,1236.6
-104.01,30.72,1256.5
-103.93,30.72,1295.5
-103.85,30.72,1357.9
-103.77,30.72,1448.7
-103.69,30.72,1563.4
-103.61,30.72,1698.4
-103.53,30.72,1850.3
-103.45,30.72,2011.0
-103.37,30.72,2174.4
-103.29,30.72,2331.8
-103.21,30.72,2476.6
-103.13,30.72,2601.0
-103.05,30.72,2695.8
-102.97,30.72,2700.0
-102.89,30.72,2700.0
-102.81,30.72,2700.0
-102.73,30.72,2661.5
-102.65,30.72,2556.6
-102.57,30.72,2421.3
-102.49,30.72,2268.7
-102.41,30.72,2105.1
-102.33,30.72,1937.7
-102.25,30.72,1766.4
-102.17,30.72,1612.2
-102.09,30.72,1474.6
-102.01,30.72,1347.7
-101.93,30.72,1240.9
-101.85,30.72,1152.7
-101.77,30.72,1082.8
-101.69,30.72,1026.7
-101.61,30.72,984.2
-101.53,30.72,950.5
-101.45,30.72,922.0
-101.37,30.72,904.6
-101.29,30.72,890.1
-101.21,30.72,878.6
-101.13,30.72,871.2
-101.05,30.72,866.5
-100.97,30.72,857.4
-100.89,30.72,849.3
-100.81,30.72,844.2
-100.73,30.72,839.2
-100.65,30.72,834.1
-100.57,30.72,834.2
-100.49,30.72,837.4
-100.41,30.72,842.5
-100.33,30.72,854.8
-100.25,30.72,870.7
-100.17,30.72,884.9
-100.09,30.72,898.8
-100.01,30.72,909.8
-99.93,30.72,920.7
-99.85,30.72,926.8
-99.77,30.72,928.7
-99.69,30.72,927.6
-99.61,30.72,926.8
-99.53,30.72,923.1
-99.45,30.72,914.5
-99.37,30.72,909.5
-99.29,30.72,897.3
-99.21,30.72,882.5
-99.13,30.72,867.7
-99.05,30.72,853.4
-98.97,30.72,841.2
-98.89,30.72,823.5
-98.81,30.72,800.1
-98.73,30.72,769.8
-98.65,30.72,730.4
-98.57,30.72,678.1
-98.49,30.72,613.5
-98.41,30.72,545.0
-98.33,30.72,472.9
-98.25,30.72,399.6
-98.17,30.72,337.7
-98.09,30.72,286.9
-98.01,30.72,245.5
-97.93,30.72,227.2
-97.85,30.72,239.4
-97.77,30.72,262.6
-97.69,30.72,290.6
-97.61,30.72,323.6
-97.53,30.72,354.0
-97.45,30.72,378.5
-97.37,30.72,395.0
-97.29,30.72,401.5
-97.21,30.72,399.2
-97.13,30.72,394.7
-97.05,30.72,386.4
-96.97,30.72,369.3
-96.89,30.72,354.9
-96.81,30.72,340.9
-96.73,30.72,327.2
-96.65,30.72,314.6
-96.57,30.72,300.3
-96.49,30.72,288.6
-96.41,30.72,276.1
-96.33,30.72,261.7
-96.25,30.72,251.7
-96.17,30.72,242.5
-96.09,30.72,232.6
-96.01,30.72,223.9
-95.93,30.72,216.0
-95.85,30.72,208.1
-95.77,30.72,201.3
-95.69,30.72,193.2
-95.61,30.72,188.1
-95.53,30.72,185.7
-95.45,30.72,179.7
-95.37,30.72,175.7
-95.29,30.72,174.6
-95.21,30.72,169.0
-95.13,30.72,160.8
-95.05,30.72,154.9
-94.97,30.72,153.2
-94.89,30.72,149.9
-94.81,30.72,147.4
-94.73,30.72,146.0
-94.65,30.72,144.7
-94.57,30.72,142.1
-94.49,30.72,135.4
-94.41,30.72,126.5
-94.33,30.72,122.4
-94.25,30.72,119.8
-94.17,30.72,113.0
-94.09,30.72,107.9
-94.01,30.72,107.3
-93.93,30.72,106.0
-93.85,30.72,105.6
-93.77,30.72,103.4
-93.69,30.72,100.6
-93.61,30.72,99.8
-105.61,30.8,824.8
-105.53,30.8,958.2
-105.45,30.8,1094.6
-105.37,30.8,1225.6
-105.29,30.8,1349.1
-105.21,30.8,1468.5
-105.13,30.8,1574.6
-105.05,30.8,1657.1
-104.97,30.8,1715.7
-104.89,30.8,1752.2
-104.81,30.8,1766.5
-104.73,30.8,1756.6
-104.65,30.8,1724.1
-104.57,30.8,1679.0
-104.49,30.8,1624.5
-104.41,30.8,1563.5
-104.33,30.8,1498.2
-104.25,30.8,1435.5
-104.17,30.8,1385.2
-104.09,30.8,1351.3
-104.01,30.8,1340.0
-103.93,30.8,1347.9
-103.85,30.8,1377.1
-103.77,30.8,1433.9
-103.69,30.8,1512.0
-103.61,30.8,1609.3
-103.53,30.8,1724.7
-103.45,30.8,1856.2
-103.37,30.8,1994.6
-103.29,30.8,2124.7
-103.21,30.8,2245.0
-103.13,30.8,2350.5
-103.05,30.8,2431.9
-102.97,30.8,2482.8
-102.89,30.8,2491.8
-102.81,30.8,2466.8
-102.73,30.8,2410.0
-102.65,30.8,2318.7
-102.57,30.8,2201.6
-102.49,30.8,2071.1
-102.41,30.8,1931.9
-102.33,30.8,1788.4
-102.25,30.8,1641.4
-102.17,30.8,1508.2
-102.09,30.8,1390.3
-102.01,30.8,1284.2
-101.93,30.8,1193.4
-101.85,30.8,1117.3
-101.77,30.8,1060.6
-101.69,30.8,1013.0
-101.61,30.8,974.1
-101.53,30.8,945.7
-101.45,30.8,926.7
-101.37,30.8,915.5
-101.29,30.8,904.7
-101.21,30.8,894.5
-101.13,30.8,883.1
-101.05,30.8,875.2
-100.97,30.8,867.7
-100.89,30.8,861.6
-100.81,30.8,856.0
-100.73,30.8,849.6
-100.65,30.8,845.3
-100.57,30.8,846.3
-100.49,30.8,849.8
-100.41,30.8,852.7
-100.33,30.8,863.9
-100.25,30.8,881.6
-100.17,30.8,897.9
-100.09,30.8,909.3
-100.01,30.8,922.4
-99.93,30.8,935.1
-99.85,30.8,937.8
-99.77,30.8,937.4
-99.69,30.8,939.0
-99.61,30.8,941.2
-99.53,30.8,937.5
-99.45,30.8,928.5
-99.37,30.8,923.6
-99.29,30.8,912.0
-99.21,30.8,896.4
-99.13,30.8,878.7
-99.05,30.8,863.6
-98.97,30.8,851.6
-98.89,30.8,832.2
-98.81,30.8,808.7
-98.73,30.8,776.7
-98.65,30.8,737.3
-98.57,30.8,685.0
-98.49,30.8,619.8
-98.41,30.8,550.3
-98.33,30.8,477.6
-98.25,30.8,403.4
-98.17,30.8,340.1
-98.09,30.8,290.7
-98.01,30.8,252.0
-97.93,30.8,234.1
-97.85,30.8,246.2
-97.77,30.8,271.8
-97.69,30.8,302.0
-97.61,30.8,333.5
-97.53,30.8,361.1
-97.45,30.8,384.8
-97.37,30.8,401.8
-97.29,30.8,405.9
-97.21,30.8,404.9
-97.13,30.8,400.3
-97.05,30.8,390.2
-96.97,30.8,376.8
-96.89,30.8,359.8
-96.81,30.8,343.2
-96.73,30.8,332.6
-96.65,30.8,321.7
-96.57,30.8,306.8
-96.49,30.8,291.6
-96.41,30.8,277.1
-96.33,30.8,264.0
-96.25,30.8,254.3
-96.17,30.8,244.6
-96.09,30.8,236.6
-96.01,30.8,228.3
-95.93,30.8,216.4
-95.85,30.8,206.4
-95.77,30.8,201.2
-95.69,30.8,195.9
-95.61,30.8,189.7
-95.53,30.8,189.3
-95.45,30.8,184.9
-95.37,30.8,179.0
-95.29,30.8,176.1
-95.21,30.8,170.8
-95.13,30.8,161.5
-95.05,30.8,156.0
-94.97,30.8,156.4
-94.89,30.8,156.4
-94.81,30.8,150.8
-94.73,30.8,145.7
-94.65,30.8,146.0
-94.57,30.8,144.1
-94.49,30.8,141.7
-94.41,30.8,136.6
-94.33,30.8,130.5
-94.25,30.8,124.0
-94.17,30.8,115.8
-94.09,30.8,112.9
-94.01,30.8,113.1
-93.93,30.8,109.9
-93.85,30.8,106.3
-93.77,30.8,103.9
-93.69,30.8,101.0
-93.61,30.8,99.7
-105.69,30.88,817.1
-105.61,30.88,966.3
-105.53,30.88,1121.2
-105.45,30.88,1280.4
-105.37,30.88,1434.8
-105.29,30.88,1582.9
-105.21,30.88,1729.1
-105.13,30.88,1856.7
-105.05,30.88,1955.5
-104.97,30.88,2027.2
-104.89,30.88,2072.8
-104.81,30.88,2087.4
-104.73,30.88,2068.8
-104.65,30.88,2024.9
-104.57,30.88,1967.7
-104.49,30.88,1894.8
-104.41,30.88,1812.2
-104.33,30.88,1724.0
-104.25,30.88,1634.4
-104.17,30.88,1551.3
-104.09,30.88,1483.3
-104.01,30.88,1438.8
-103.93,30.88,1414.0
-103.85,30.88,1409.9
-103.77,30.88,1428.4
-103.69,30.88,1469.3
-103.61,30.88,1528.5
-103.53,30.88,1607.4
-103.45,30.88,1705.0
-103.37,30.88,1811.4
-103.29,30.88,1915.9
-103.21,30.88,2011.3
-103.13,30.88,2094.0
-103.05,30.88,2158.6
-102.97,30.88,2201.1
-102.89,30.88,2211.0
-102.81,30.88,2189.0
-102.73,30.88,2142.4
-102.65,30.88,2071.5
-102.57,30.88,1975.0
-102.49,30.88,1865.9
-102.41,30.88,1750.4
-102.33,30.88,1629.7
-102.25,30.88,1509.0
-102.17,30.88,1398.9
-102.09,30.88,1301.4
-102.01,30.88,1214.9
-101.93,30.88,1140.9
-101.85,30.88,1078.4
-101.77,30.88,1033.7
-101.69,30.88,998.6
-101.61,30.88,968.2
-101.53,30.88,943.7
-101.45,30.88,927.9
-101.37,30.88,919.5
-101.29,30.88,915.4
-101.21,30.88,909.9
-101.13,30.88,899.6
-101.05,30.88,889.9
-100.97,30.88,880.3
-100.89,30.88,872.8
-100.81,30.88,865.7
-100.73,30.88,858.2
-100.65,30.88,855.3
-100.57,30.88,859.6
-100.49,30.88,862.1
-100.41,30.88,861.6
-100.33,30.88,871.1
-100.25,30.88,887.2
-100.17,30.88,905.8
-100.09,30.88,916.1
-100.01,30.88,929.0
-99.93,30.88,943.9
-99.85,30.88,949.1
-99.77,30.88,950.7
-99.69,30.88,953.3
-99.61,30.88,956.4
-99.53,30.88,951.6
-99.45,30.88,941.6
-99.37,30.88,935.1
-99.29,30.88,924.1
-99.21,30.88,909.6
-99.13,30.88,891.3
-99.05,30.88,873.8
-98.97,30.88,859.1
-98.89,30.88,838.6
-98.81,30.88,815.9
-98.73,30.88,784.9
-98.65,30.88,744.5
-98.57,30.88,691.6
-98.49,30.88,628.6
-98.41,30.88,560.4
-98.33,30.88,485.4
-98.25,30.88,409.0
-98.17,30.88,342.7
-98.09,30.88,292.1
-98.01,30.88,256.2
-97.93,30.88,242.4
-97.85,30.88,252.6
-97.77,30.88,275.7
-97.69,30.88,306.0
-97.61,30.88,339.0
-97.53,30.88,367.9
-97.45,30.88,392.4
-97.37,30.88,411.5
-97.29,30.88,417.3
-97.21,30.88,414.5
-97.13,30.88,404.6
-97.05,30.88,390.1
-96.97,30.88,377.9
-96.89,30.88,362.1
-96.81,30.88,347.8
-96.73,30.88,334.7
-96.65,30.88,322.5
-96.57,30.88,309.5
-96.49,30.88,294.0
-96.41,30.88,278.9
-96.33,30.88,266.0
-96.25,30.88,255.8
-96.17,30.88,248.0
-96.09,30.88,241.2
-96.01,30.88,233.2
-95.93,30.88,222.0
-95.85,30.88,212.0
-95.77,30.88,206.4
-95.69,30.88,201.1
-95.61,30.88,193.1
-95.53,30.88,190.1
-95.45,30.88,187.1
-95.37,30.88,182.8
-95.29,30.88,177.8
-95.21,30.88,174.3
-95.13,30.88,165.6
-95.05,30.88,159.0
-94.97,30.88,157.7
-94.89,30.88,158.5
-94.81,30.88,154.3
-94.73,30.88,150.0
-94.65,30.88,151.4
-94.57,30.88,150.4
-94.49,30.88,148.0
-94.41,30.88,140.4
-94.33,30.88,133.8
-94.25,30.88,130.5
-94.17,30.88,124.2
-94.09,30.88,119.8
-94.01,30.88,119.3
-93.93,30.88,117.3
-93.85,30.88,108.1
-93.77,30.88,102.7
-93.69,30.88,101.8
-93.61,30.88,101.1
-105.77,30.96,774.8
-105.69,30.96,937.0
-105.61,30.96,1109.9
-105.53,30.96,1290.2
-105.45,30.96,1474.2
-105.37,30.96,1656.0
-105.29,30.96,1832.4
-105.21,30.96,2001.2
-105.13,30.96,2147.2
-105.05,30.96,2262.6
-104.97,30.96,2348.3
-104.89,30.96,2402.9
-104.81,30.96,2419.6
-104.73,30.96,2399.6
-104.65,30.96,2347.7
-104.57,30.96,2275.8
-104.49,30.96,2184.4
-104.41,30.96,2077.1
-104.33,30.96,1963.7
-104.25,30.96,1846.2
-104.17,30.96,1732.9
-104.09,30.96,1634.2
-104.01,30.96,1553.9
-103.93,30.96,1493.3
-103.85,30.96,1452.6
-103.77,30.96,1431.5
-103.69,30.96,1437.0
-103.61,30.96,1462.0
-103.53,30.96,1507.4
-103.45,30.96,1568.2
-103.37,30.96,1638.1
-103.29,30.96,1714.4
-103.21,30.96,1784.8
-103.13,30.96,1845.7
-103.05,30.96,1895.6
-102.97,30.96,1928.4
-102.89,30.96,1935.4
-102.81,30.96,1918.3
-102.73,30.96,1881.2
-102.65,30.96,1825.1
-102.57,30.96,1750.1
-102.49,30.96,1663.2
-102.41,30.96,1568.0
-102.33,30.96,1470.7
-102.25,30.96,1379.8
-102.17,30.96,1295.5
-102.09,30.96,1218.3
-102.01,30.96,1149.0
-101.93,30.96,1090.2
-101.85,30.96,1043.0
-101.77,30.96,1009.5
-101.69,30.96,984.5
-101.61,30.96,964.3
-101.53,30.96,947.2
-101.45,30.96,935.2
-101.37,30.96,924.5
-101.29,30.96,921.4
-101.21,30.96,921.1
-101.13,30.96,917.5
-101.05,30.96,909.1
-100.97,30.96,897.4
-100.89,30.96,884.1
-100.81,30.96,872.0
-100.73,30.96,866.3
-100.65,30.96,864.2
-100.57,30.96,869.6
-100.49,30.96,873.0
-100.41,30.96,873.0
-100.33,30.96,881.5
-100.25,30.96,894.8
-100.17,30.96,912.7
-100.09,30.96,925.4
-100.01,30.96,936.4
-99.93,30.96,950.7
-99.85,30.96,959.3
-99.77,30.96,964.0
-99.69,30.96,965.1
-99.61,30.96,963.9
-99.53,30.96,960.1
-99.45,30.96,951.1
-99.37,30.96,939.5
-99.29,30.96,932.1
-99.21,30.96,921.1
-99.13,30.96,903.1
-99.05,30.96,883.6
-98.97,30.96,864.1
-98.89,30.96,841.6
-98.81,30.96,817.8
-98.73,30.96,790.9
-98.65,30.96,753.0
-98.57,30.96,701.1
-98.49,30.96,639.2
-98.41,30.96,570.7
-98.33,30.96,495.7
-98.25,30.96,421.0
-98.17,30.96,354.3
-98.09,30.96,301.4
-98.01,30.96,267.1
-97.93,30.96,256.1
-97.85,30.96,263.7
-97.77,30.96,285.0
-97.69,30.96,312.8
-97.61,30.96,346.4
-97.53,30.96,377.4
-97.45,30.96,400.6
-97.37,30.96,417.7
-97.29,30.96,423.4
-97.21,30.96,417.2
-97.13,30.96,403.3
-97.05,30.96,388.2
-96.97,30.96,376.1
-96.89,30.96,360.4
-96.81,30.96,348.5
-96.73,30.96,339.0
-96.65,30.96,326.7
-96.57,30.96,311.7
-96.49,30.96,298.1
-96.41,30.96,287.1
-96.33,30.96,273.7
-96.25,30.96,260.7
-96.17,30.96,253.7
-96.09,30.96,244.4
-96.01,30.96,233.7
-95.93,30.96,226.1
-95.85,30.96,219.3
-95.77,30.96,214.7
-95.69,30.96,208.0
-95.61,30.96,198.7
-95.53,30.96,193.4
-95.45,30.96,190.0
-95.37,30.96,186.2
-95.29,30.96,182.0
-95.21,30.96,182.6
-95.13,30.96,176.2
-95.05,30.96,167.8
-94.97,30.96,162.6
-94.89,30.96,161.2
-94.81,30.96,158.7
-94.73,30.96,155.5
-94.65,30.96,153.9
